pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,solotodo_id,pcf_price,min_price,mode_price,mean_price
,4050456,TINTA HP 730 130 ML FOTO NEGRO,Hp,P2V67A,81.48,11,Suministros y Medios,Suministros Inyección de Tinta,260798,,93609,,101178
,4064633,ENCOREPRO HW540,Poly,88828-01,71.17,1,Dispositivos Audio/Video,Cintillos y Audífonos para PCs,48934,,84032,,84032
,4085812,Cable 1m USB-C a HDMI 4K60 Negro,Startech.Com,CDP2HD1MBNL,36.86,3,Cables,Cables y Adaptadores de Audio + Video,,,,,
,4090232,CARTUCHO DE TINTA CLI-151 GRIS,Canon,6532B001,8.46,9,Suministros y Medios,Suministros Inyección de Tinta,259816,,10383,10990,11802
,4090584,SAMSUNG MLT-R303 IMAGING UNIT,Hp,SV145A,131.66,11,Suministros y Medios,Suministros Láser,,,,,
,4095593,TONER 045 MAGENTA H REND 2200 PAG,Canon,1244C001,69.63,2,Suministros y Medios,Suministros Láser,260483,,83066,,86017
,4095594,TONER 045 CIAN H REND 2200 PAG,Canon,1245C001,69.63,4,Suministros y Medios,Suministros Láser,260481,,83066,,86844
,4095695,TONER 045 NEGRO H REND 2800 PAG,Canon,1246C001,62.47,1,Suministros y Medios,Suministros Láser,260480,,74372,,75429
,4139061,1.2TB 10K RPM SAS 12GBPS 512N,Dell,400-ATJM,227.23,2,Dispositivos de Almacenamiento,Discos Duros SAS (Serial Attached SCSI),74709,,266460,,279141
,4150590,Armario Rack Servidores 2 Columnas 42U,Startech.Com,USBC3LINK,46.96,5,Cables,Cables y Adaptadores USB,,,,,
,4150753,Bandeja Papel WF C5XX0 / M5X99 /WF-C5000,Epson,C12C932871,87.36,31,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,4156183,HPE StoreEver LTO-8 Ultrium 30750 Extern,Hewlett Packard Enterprise,BC023A,5270.4,2,Dispositivos de Almacenamiento,Unidades de Cinta y Arreglos,,,,,
,4196372,TINTA HP 746 CABEZAL,Hp,P2V25A,117.04,36,Suministros y Medios,Suministros Inyección de Tinta,,,,,
,4196373,TINTA HP 746 300 ML MAGENTA,Hp,P2V78A,148.23,11,Suministros y Medios,Suministros Inyección de Tinta,261557,,176768,,184086
,4196375,TINTA HP 746 300 ML CIAN,Hp,P2V80A,148.04,8,Suministros y Medios,Suministros Inyección de Tinta,261552,,170072,,182773
,4196376,TINTA HP 746 300 ML CHROMATIC ROJO,Hp,P2V81A,147.21,2,Suministros y Medios,Suministros Inyección de Tinta,260497,,189010,,189010
,4196377,TINTA HP 746 300 ML FOTO NEGRO,Hp,P2V82A,148.69,3,Suministros y Medios,Suministros Inyección de Tinta,260500,,170822,,184689
,4196378,TINTA HP 746 300 ML MATE NEGRO,Hp,P2V83A,148.05,3,Suministros y Medios,Suministros Inyección de Tinta,260499,,170083,,184003
,4196379,TINTA HP 747 300 ML CHROMATIC VERDE,Hp,P2V84A,146.96,1,Suministros y Medios,Suministros Inyección de Tinta,260802,,168833,,182981
,4205713,CINTA ERC-43B,Epson,ERC-43B,2.43,225,Productos POS/AIDC/Código de Barras,Suministros para Impresoras POS,,,,,
,4209992,Cable 90cm Cat5e RJ45 Gris Sin Enganches,Startech.Com,45PATCH3GR,3.68,7,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4209995,Cable de Red 3m Cat6 RJ45 ETL Morado,Startech.Com,C6PATCH10PL,5.8,6,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4209996,"Cable de Red 4,5m Cat6 UTP ETL Naranja",Startech.Com,C6PATCH15OR,7.01,1,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4209997,"Cable de Red 7,6m Cat6 RJ45 ETL Naranja",Startech.Com,C6PATCH25OR,11.32,3,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4209998,"Cable de Red 10,6m Cat6 RJ45 ETL Naranja",Startech.Com,C6PATCH35OR,17.57,2,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4209999,Cable de Red 91cm Cat6 UTP RJ45 ETL Gris,Startech.Com,C6PATCH3GR,4.2,18,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4210000,Cable de Red 91cm Cat6 RJ45 ETL Blanco,Startech.Com,C6PATCH3WH,4.39,11,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4210002,"Cable Red 1,8m Cat6 UTP RJ45 ETL Naranja",Startech.Com,C6PATCH6OR,4.9,2,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4210008,Cable HDMI de alta velocidad 30cm Negro,Startech.Com,HDMM1,7.39,5,Cables,Cables y Adaptadores de Audio + Video,,,,,
,4210015,Cable de Red 30cm Amarillo Cat6 RJ45,Startech.Com,N6PATCH1YL,3.87,15,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4210019,Cable de Red 15cm Naranja Cat6 Snagless,Startech.Com,N6PATCH6INOR,3.77,14,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4210020,"Cable de Red 2,1m Cat6 UTP RJ45 ETL Azul",Startech.Com,N6PATCH7BL,5.1,1,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4256249,Caja Adaptador de Disco de 2.5 a 3.5,Startech.Com,25SATSAS35HD,42.54,10,Dispositivos de Almacenamiento,Hardware de montaje de Discos,,,,,
,4294754,4-bay smart batt charger RP2/4,Honeywell,220540-000,495.07,9,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,4296813,Premium Cool-Gel Seat Cushion,Kensington,K55807WW,30.78,3,Equipamiento de Oficina,Descansa pies y espalda,,,,,
,4304395,USB C to USB C Cable - 6 ft / 1.8m - 5A,Startech.Com,USB315C5C6,35.68,20,Cables,Cables y Adaptadores USB,,,,,
,4306810,HP x1000 WIRED,Hp,4QM14AA,4.35,2066,Dispositivos de Entrada,Mouse,64348,,5400,,7704
,4308297,HDMI Splitter - 2 Port - 4K 60Hz,Startech.Com,ST122HD202,73.24,10,Cables,Cables y Adaptadores de Audio + Video,,,,,
,4329047,Maintenance Cassette MC-31,Canon,1156C005,66.08,1,Impresoras,Upgrades de Impresora,,,,,
,4329050,TINTA PFI-120 CIAN - 130 ML,Canon,2886C001,63.06,10,Suministros y Medios,Suministros Inyección de Tinta,260161,,75626,,83774
,4329052,TINTA PFI-120 AMARILLO - 130 ML,Canon,2888C001,65.12,8,Suministros y Medios,Suministros Inyección de Tinta,260159,,78079,,84632
,4329054,TINTA PFI-320 NEGRO - 300 ML,Canon,2890C001,109.9,5,Suministros y Medios,Suministros Inyección de Tinta,259800,,131366,,146216
,4329066,TINTA PFI-320 MAGENTA - 300 ML,Canon,2892C001,110.09,7,Suministros y Medios,Suministros Inyección de Tinta,259805,,131366,,145522
,4329067,TINTA PFI-320 AMARILLO - 300 ML,Canon,2893C001,108.56,5,Suministros y Medios,Suministros Inyección de Tinta,259804,,129434,,143430
,4343697,TONER GPR 041 NEGRO REND 10000 PAG,Canon,0452C001,135.96,2,Suministros y Medios,Suministros Láser,270668,,162278,,172484
,4349232,SD 16GB CLASS 10,Canon,2983V919,0.0,5,Dispositivos de Almacenamiento,Tarjetas de Memoria Flash,,,,,
,4355804,USB to Lightning Cable Charging cable,Startech.Com,RUSBLTMM1M,20.68,6,Cables,Cables y Adaptadores Firewire,,,,,
,4355895,Cable USB a Lightning 1m Negro,Startech.Com,RUSBLTMM1MB,16.65,5,Cables,Cables y Adaptadores USB,,,,,
,4355896,Cable 2m USB a Lightning MFi Blanco,Startech.Com,RUSBLTMM2M,20.14,3,Cables,Cables y Adaptadores USB,,,,,
,4373229,TONER TN213BK NEGRO,Brother,TN213BK,52.11,12,Suministros y Medios,Suministros Láser,259712,,59908,,65839
,4373780,ETIQUETA DK1247,Brother,DK1247,11.36,4,Suministros y Medios,Etiquetas y Aplicadores,,,,,
,4398775,TONER 125 RENDIMIENTO 1600 PAGINAS,Canon,3484B001,51.6,201,Suministros y Medios,Suministros Láser,260400,,60441,,67004
,4400774,Soporte de Pared para TV - Fijo,Startech.Com,FPWFXB1,95.2,2,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,4409146,Privacy Screen for 14in Laptops (16:9),Kensington,K52793WW,23.85,8,Computadores Servidores y Notebooks,Accesorios de Notebooks en kit,,,,,
,4424730,PTH200 Handheld Label Printer,Brother,PTH200,32.0,23,Impresoras,Impresoras de Etiquetas Hogar/Oficina,,,,,
,4465492,TONER HP SAMSUNG MLT-D111L NEGRO,Hp,SU802A,63.28,48,Suministros y Medios,Suministros Láser,267370,,,,
,4466706,CABEZAL HP GT TRICOLOR/NEGRO,Hp,3YP86AL,38.8,72,Suministros y Medios,Suministros Láser,,,,,
,4478080,HDMI over CAT6 Extender Kit CAT5/6,Startech.Com,ST121HD20V,144.2,3,Dispositivos de Entrada/Salida,Conmutadores y Extensores Serial/Paralel,,,,,
,4478872,TONER HP SAMSUNG MLT-D104S NEGRO,Hp,SU750A,66.18,4,Suministros y Medios,Suministros Láser,265979,,75246,,80126
,4489570,Thrustmaster T3PA 3 Pedals add-on,Thrustmaster,4060056,165.62,106,Video Juegos y Consolas,Volantes,,,,,
,4489656,TONER HP 89A NEGRO LJET,Hp,CF289A,163.89,169,Suministros y Medios,Suministros Láser,260110,,188360,,200220
,4489657,TONER HP 89X NEGRO 10000 PAG,Hp,CF289X,250.96,27,Suministros y Medios,Suministros Láser,261133,,288308,,310840
,4490166,LASERJET MNG E50145DW B/N 45PPM A4,Hp,1PU51A,471.36,3,Impresoras,Impresoras Láser/LED color,62353,,543990,,560861
,4490175,LASERJET MNG E60165DN B/N 65PPM A4,Hp,3GY10A,815.14,7,Impresoras,Impresoras Láser/LED monocromáticas,70153,,926812,,971280
,4490837,TONER HP 658A MAGENTA 6000 PAG,Hp,W2003A,261.98,11,Suministros y Medios,Suministros Láser,260565,,309110,,320515
,4504206,MOUNTING SOLUTION F/ EAGLEEYEIV,Poly,2215-68675-001,122.96,9,Comunicaciones,Componentes Sistemas de Videoconferencia,,,,,
,4505146,Tarjeta PCIe Serie 2 Puertos RS232,Startech.Com,PEX2S953LP,62.23,10,Dispositivos de Entrada/Salida,Tarjetas Seriales,,,,,
,4508672,KTG SMARTFIT SOLEMATE PRO ERGONOMIC FOOT,Kensington,K50409WW,33.29,32,Equipamiento de Oficina,Descansa pies y espalda,,,,,
,4508673,KTG SMARTFIT SOLEMATE FOOTREST,Kensington,K50416WW,20.07,18,Equipamiento de Oficina,Descansa pies y espalda,,,,,
,4511405,AP-MNT-D AP mount bracket individual D,Aruba,R3J18A,15.52,109,Dispositivos de Red,Cables y Componentes inalámbricos,,,,,
,4532602,213-064-001,Honeywell,213-064-001,42.96,17,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,4548315,"Cable Adaptador 1,8m USB-C a DisplayPort",Startech.Com,CDP2DP146B,31.67,50,Cables,Cables y Adaptadores USB,,,,,
,4548679,POLYCOM STUDIO MOUNTING KIT,Poly,7230-86040-001,127.87,1,Comunicaciones,Sistemas de Videoconferencia,,,,,
,4557884,CABLE ADAPTER POWER SUPPLY,Custom,26900000000005,18.02,67,Componentes de Sistema,Fuentes de Poder para Computadores Espec,,,,,
,4558273,00HW029(BATTERY INTERNAL 3C 26.1WH LIIO,Lenovo,5BS0R33513,71.41,1,Computadores Servidores y Notebooks,Accesorios de Energía para Notebooks,,,,,
,4564158,BATTERY Li-Ion CK65 One 1,Honeywell,318-063-001,59.71,8,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,4591487,Vertiv Liebert GXT5 external battery cab,Vertiv,GXT5-EBC36VRT2U,343.9,8,Protección Eléctrica y Racks,Baterías UPS,,,,,
,4621747,TINTA T41P220 CIAN 350ML,Epson,T41P220,167.24,8,Suministros y Medios,Suministros Inyección de Tinta,260934,,198020,,207647
,4621750,TINTA T41P520 NEGRO 350ML,Epson,T41P520,167.24,9,Suministros y Medios,Suministros Inyección de Tinta,259938,,198020,,209884
,4633033,NA-LA USB kit: Omni-directional 1D PDF,Honeywell,1470G2D-2USB-1-N,101.24,24,Productos POS/AIDC/Código de Barras,Escáners Portátiles (handheld),,,,,
,4634002,SFP+ - HP J9151E Compatible,Startech.Com,J9151E-ST,156.19,17,Dispositivos de Red,Transceivers,,,,,
,4634847,Lenovo 15.6-inch Laptop Casual Backpack,Lenovo,4X40T84058,9.58,1,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,,,,,
,4637480,Aruba 6300M 24SFP+ 4SFP56 Swch,Hewlett Packard Enterprise,JL658A,7280.0,2,Dispositivos de Red,Switches Standalone,389546,,8396900,,11299366
,4638872,TINTA PFI-030 NEGRO MATE - 55 ML,Canon,3488C001,35.44,21,Suministros y Medios,Suministros para Plotters,260709,,42494,,48363
,4638873,TINTA PFI-030 NEGRO - 55 ML,Canon,3489C001,35.44,19,Suministros y Medios,Suministros para Plotters,263951,,42494,,48322
,4638874,TINTA PFI-030 CIAN- 55 ML,Canon,3490C001,35.45,42,Suministros y Medios,Suministros para Plotters,260315,,42494,,48388
,4638905,TINTA PFI-030 MAGENTA- 55 ML,Canon,3491C001,35.66,44,Suministros y Medios,Suministros para Plotters,260316,,41952,,48105
,4638906,TINTA PFI-030 YELLOW- 55 ML,Canon,3492C001,35.44,17,Suministros y Medios,Suministros para Plotters,260314,,41952,,47781
,4649269,KTG SMARTFIT EASY RISER 2.0 LARGE - BLK,Kensington,K50422WW,17.55,29,Computadores Servidores y Notebooks,Dockings y Pedestales p/Notebooks,,,,,
,4694492,UPS Network Management Card 3,Apc,AP9640,290.47,36,Protección Eléctrica y Racks,Administración UPS,,,,,
,4694493,UPS Network Management Card 3 with Envir,Apc,AP9641,480.02,6,Protección Eléctrica y Racks,Administración UPS,,,,,
,4705377,Paquete 5 Adaptadores DisplayPort a VGA,Startech.Com,DP2VGA3X5,107.65,10,Cables,Cables y Adaptadores USB,,,,,
,4729985,TONER HP 215A NEGRO 1050 PAG,Hp,W2310A,54.56,40,Suministros y Medios,Suministros Láser,260085,,62683,,70122
,4729986,TONER HP 215A CIAN 850 PAG,Hp,W2311A,58.9,49,Suministros y Medios,Suministros Láser,260215,,66490,70990,72269
,4729988,TONER HP 215A MAGENTA 850 PAG,Hp,W2313A,58.56,21,Suministros y Medios,Suministros Láser,260107,,66990,,72336
,4733045,CAJA MANTENIMIENTO T671300 BOX T3070,Epson,T671300,12.72,5,Suministros y Medios,Suministros Inyección de Tinta,,,,,
,4783958,TONER HP 206A NEGRO,Hp,W2110A,69.58,93,Suministros y Medios,Suministros Láser,260121,,81134,,86822
,4783959,TONER HP 206A CYAN,Hp,W2111A,81.35,59,Suministros y Medios,Suministros Láser,260122,,93461,109990,101816
,4783960,206A YELLOW ORIGINAL LJ TONER CRTG,Hp,W2112A,81.29,71,Suministros y Medios,Suministros Láser,260080,,93393,109990,100715
,4783961,206A MAGENTA ORIGINAL LJ TONER CRTG,Hp,W2113A,81.65,30,Suministros y Medios,Suministros Láser,260108,,93802,,102804
,4792041,TONER 047 REND 1600 PAGINAS,Canon,2164C001,58.4,17,Suministros y Medios,Suministros Láser,260489,,67000,,74831
,4792821,TV Wall Mount - For up to 80in Displays,Startech.Com,FPWARTS1,186.87,6,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,4796215,Adaptador DisplayPort a HDMI VGA - 4K60,Startech.Com,DP2VGAHD20,35.67,10,Cables,Cables y Adaptadores de Audio + Video,,,,,
,4798868,DS640 ESCANER PORTATIL,Brother,DS640,129.86,78,Cámaras y Escáners,Escáners para el Hogar/Oficina,,,,,
,4827711,SERVER RACK CABINET 42U,Startech.Com,RK4236BKB,1773.5,2,Protección Eléctrica y Racks,Racks,,,,,
,4834958,WF-78xx / ET-58xx /ET-166xx / L65xx / L1,Epson,C12C934591,18.39,118,Suministros y Medios,Suministros Láser,,,,,
,4844000,RIPS3 PRINTER STAND,Epson,C12C934321,284.3,2,Impresoras,Muebles para Impresora/Plotter,,,,,
,4844094,Tambor HP 332A Blk Laser Imaging,Hp,W1332A,140.82,51,Suministros y Medios,Suministros Inyección de Tinta,,,,,
,4844096,TONER HP 147A NEGRO,Hp,W1470A,197.84,40,Suministros y Medios,Suministros Láser,260134,,210822,,230489
,4844097,TONER HP 147X NEGRO,Hp,W1470X,314.85,25,Suministros y Medios,Suministros Láser,262216,,148990,,360301
,4861965,CABLE DE PODER TIPO TREBOL,Hp,213352-001,0.0,79,Cables,Cables de Poder,,,,,
,4866298,CABLE ADAPTER POWER SUPPLY,Custom,26900000000005,18.02,31,Componentes de Sistema,Fuentes de Poder para Computadores Espec,,,,,
,4866300,PAPER SUPPORT KIT W NEAR PAPER END SENRÂ,Custom,974DW010000001,25.55,4,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,4866895,24 inch Monitor Privacy Screen Filter,Startech.Com,PRIVSCNMON24,92.44,60,Pantallas,Accesorios de Pantallas,,,,,
,4866896,Filtro de Privacidad para Monitor 27IN,Startech.Com,PRIVSCNMON27,118.97,30,Pantallas,Accesorios de Pantallas,,,,,
,4873821,BRAZO PARA MONITOR SMARTFIT ONE-TOUCH S,Kensington,K59600WW,69.84,4,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,4874441,ScanJet Enterprise Flow 5000 s5,Hp,6FW09A,444.14,6,Cámaras y Escáners,Escáners para el Hogar/Oficina,,,,,
,4874442,ScanJet Enterprise Fow N7000 snw1,Hp,6FW10A,576.95,5,Cámaras y Escáners,Escáners para el Hogar/Oficina,,,,,
,4878289,EXTENSION CABLE RDBK GL PVC,Cooler Master,CMA-NEST16RDBK1-GL,22.41,7,Componentes de Sistema,Componentes de Gabinete,,,,,
,4881794,HPE SYNERGY 6820C 25 50GB CNA,Hewlett Packard Enterprise,P02054-B21,334.68,3,Dispositivos de Red,Tarjetas de Red Ethernet,,,,,
,4883333,EASY PDU METERED 0U 22KW (18)C13 (6)C19,Apc,EPDU1232M,1508.2,2,Protección Eléctrica y Racks,PDUs y Componentes,,,,,
,4889830,Enclosure - M.2 NVMe PCIe SSD - USB-C,Startech.Com,M2E1BRU31C,113.77,5,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,,,,,
,4934922,Tarjeta PCI Express Serie 8 Puertos,Startech.Com,PEX8S1050,210.95,10,Dispositivos de Entrada/Salida,Tarjetas Seriales,,,,,
,4935417,Cable 1.8m de Red Cat6 Sin Enganche Azul,Startech.Com,N6PAT6BLS,5.71,7,Cables,Cables y Adaptadores Twisted Pair,,,,,
,4936475,Cable de 0.3m de Extensión C14 a 5-15R,Startech.Com,PAC100,5.14,22,Cables,Cables de Poder,,,,,
,4936492,Cable 1.8m de Alimentación 5-15P a C13,Startech.Com,PXT101,9.22,50,Cables,Cables de Poder,,,,,
,4936494,12ft 5-15P to C13 18 AWG PC Power Cable,Startech.Com,PXT10112,9.73,50,Cables,Cables de Poder para Unidades de Disco,,,,,
,4936516,Cable de 1.8m NEMA 5-15P a C19 PC,Startech.Com,PXT515C19146,25.99,10,Cables,Cables de Poder,,,,,
,4936520,Cable de 1.8m Plano NEMA 5-15P a C13,Startech.Com,PXTF1016,9.19,20,Cables,Cables de Poder,,,,,
,4936537,USB Secure Charge Cable 1m (USB-C to USB,Startech.Com,USBSCHAC1M,9.42,1,Cables,Cables y Adaptadores USB,,,,,
,4936591,"CK65, 4GB/32GB MEMORY, ALPHA, 6803",Honeywell,CK65-L0N-B8C214F,944.15,13,Productos POS/AIDC/Código de Barras,Terminales de Datos Portátiles,,,,,
,4964318,Instant On AP22 RW Access Point,Aruba,R4W02A,106.87,25,Dispositivos de Red,Access Points (AP) inalámbricos,382508,,125900,,130472
,4970942,Bluetooth Silent Mouse w/o battery,Lenovo,4Y50X88823,27.87,1,Dispositivos de Entrada,Mouse,116333,,32834,,33310
,4972548,Smart Tank 530 Wireless AIO Printer,Hp,4SB24A#AKH,148.76,17,Impresoras,Multifuncionales Inkjet,,,,,
,4985291,PEDANT WALL MOUNT ADAPTER,Avigilon,IRPTZ-MNT-WALL1,81.18,1,Seguridad de Redes,Accesorios y Cmpnts de Seguridad de Red,,,,,
,4988586,HP 712 3-Pack Tinta 29-ml Cian,Hp,3ED77A,50.28,25,Suministros y Medios,Suministros Inyección de Tinta,259783,,57759,,63597
,4988587,HP 712 3-Pack Tinta 29-ml Rojo,Hp,3ED78A,50.22,33,Suministros y Medios,Suministros Inyección de Tinta,259782,,57691,,63297
,4988588,HP 712 3-Pack 29-ml Yellow,Hp,3ED79A,50.3,17,Suministros y Medios,Suministros Inyección de Tinta,259781,,59790,,63148
,5003511,Security Slot Adapt Kit Ultrabook K64995,Kensington,K64995,9.37,41,Seguridad Física,Dispositivos Anti-Robo,,,,,
,5012063,TONER HP 212A NEGRO LJ,Hp,W2120A,180.09,39,Suministros y Medios,Suministros Láser,260283,,206714,221990,218514
,5012066,TONER HP 212A CYAN LASERJET,Hp,W2121A,222.21,23,Suministros y Medios,Suministros Láser,260130,,225990,,267078
,5012069,Toner HP 212A Amarillo LaserJet,Hp,W2122A,223.49,36,Suministros y Medios,Suministros Láser,260168,,256757,,273756
,5012072,Toner HP 212A Magenta LaserJet,Hp,W2123A,222.2,24,Suministros y Medios,Suministros Láser,260133,,255267,,271358
,5012609,Streaming 12 LED Ring Light,Vivitar,VIVRL1263KIT-NOC-STK-4,14.48,146,Cámaras y Escáners,Trípodes y Monopiés para Cámaras,,,,,
,5012610,8 inch ring light,Vivitar,VIVRL8KIT-NOC-STK-12,6.88,480,Cámaras y Escáners,Trípodes y Monopiés para Cámaras,,,,,
,5012611,TRIPOD W/PHONE ADAPTER,Vivitar,VIVTR124-NOC-STK-48,2.76,4,Cámaras y Escáners,Trípodes y Monopiés para Cámaras,,,,,
,5017795,HPE MSA 14.4T SAS 10K SFF M2 6PK HDD BDL,Hewlett Packard Enterprise,R0Q67A,6126.4,1,Dispositivos de Almacenamiento,Discos Duros SAS (Serial Attached SCSI),121619,,7276868,,7420119
,5056609,TINTA SJIC35P(K) NEGRO INK CART C6000,Epson,C13T44B120,36.35,10,Productos POS/AIDC/Código de Barras,Suministros para Impresoras POS,261673,,43460,,45009
,5075027,LEVEL UP MOBILE GAMING KIT,Vivitar,LU745-NOC-ESP-6,14.58,27,Video Juegos y Consolas,Otros Accesorios para Videojuegos,122332,,16577,,19343
,5077649,Maintenance Cartridge G SERIES MC-G02,Canon,4589C001,8.55,109,Suministros y Medios,Cartuchos de Limpieza,,,,,
,5080962,TONER HP 658A CYAN,Hp,W2001A,264.49,5,Suministros y Medios,Suministros Láser,260053,,303863,,318781
,5080963,HP 658A Yellow LaserJet Toner Cartridge,Hp,W2002A,261.98,13,Suministros y Medios,Suministros Láser,266251,,309110,,318188
,5083009,ROUND LED LIGHT 10-INCH,Vivitar,VIVRL10KITN-NOC-STK-12,8.81,16,Iluminación,Iluminación Interior LED,,,,,
,5083115,Kids Wired Headphone (6-9),Vivitar,MZX4200-BLUBESP-6,7.33,368,Comunicaciones,Cintillos telefónicos,,,,,
,5092293,Polycom Studio replacement wall mounting,Poly,2200-85898-001,39.41,1,Comunicaciones,Componentes Sistemas de Videoconferencia,,,,,
,5112619,USB MINI LAVALIER STREAMING MICROPHONE,Vivitar,VIVMIC101-NOCSA-12,4.07,764,Dispositivos Audio/Video,Micrófonos Entretención/Pro,,,,,
,5116169,Aruba 6100 48G CL4 4SFP+ Swch,Hewlett Packard Enterprise,JL675A,2031.9,1,Dispositivos de Red,Switches Standalone,380796,,2414024,,2722578
,5116173,Aruba 6100 12G PoE+ 2SFP+ 139W Switch,Hewlett Packard Enterprise,JL679A,427.0,9,Dispositivos de Red,Switches Estaqueables,380804,,496900,,510229
,5135728,DIGITALPERSONA UAREU 4500 READER,Digital Persona,50013-001-104,56.43,1268,Seguridad Física,Disp de Seguridad Biométricos y Comp,,,,,
,5137461,HP Color LaserJet Managed MFP E47528f,Hp,3QA75A,516.07,7,Impresoras,Multifuncionales Inkjet,168892,,586770,,605793
,5138866,HP Multifuncional Mono Laserjet M236SDW,Hp,9YG09A,147.92,55,Impresoras,Multifuncionales Láser Mono,220514,,170000,199990,196943
,5142545,4 Port USB C Hub 5Gbps 3A/1C- 11in Cable,Startech.Com,HB30CM3A1CB,35.52,10,Cables,Cables y Adaptadores USB,,,,,
,5163607,Toner HP 136A Negro Original,Hp,W1360A,50.98,73,Suministros y Medios,Suministros Láser,260056,,58500,,63461
,5163608,Toner HP 136X Negro Original,Hp,W1360X,87.02,30,Suministros y Medios,Suministros Láser,263406,,99976,,106142
,5175783,Universal 3-in-1 Combination Lock - Rese,Kensington,K62316WW,31.4,45,Seguridad Física,Opciones de Seguridad Física y Accs,,,,,
,5175840,PCIe Card with Serial and Parallel Port,Startech.Com,PEX1S1P950,48.33,5,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,5176573,ULTRA-SHORT THROW WALL MOUNT BL695-N,Epson,V12HA06A05,101.61,5,Dispositivos Audio/Video,Artículos para Montaje de Proyectores,,,,,
,5176588,ZOWIE CAMADE II ORGANIZADOR DE CABLES,Benq,9H.N1DGB.A2E,20.28,22,Cables,Administración para Cables,,,,,
,5177607,WIZZ WRITING PAD 8.5-INCH,Trust,22357,3.9,584,Dispositivos de Entrada,Tabletas Digitalizadoras y Lápices,,,,,
,5177612,PRIMO MOUSEPAD SUM-YELLOW,Trust,22760,2.07,52,Video Juegos y Consolas,Otros Accesorios para Videojuegos,73286,,,,
,5179400,4 Port USB 3.0 Hub 5Gbps 4A - 28cm Cable,Startech.Com,HB30AM4AB,37.19,4,Dispositivos de Entrada/Salida,Dispositivos de Conectividad USB,,,,,
,5179796,Cable de Red Ethernet CAT6 - Gris - 2m,Startech.Com,N6LPATCH2MGR,6.25,40,Cables,Cables y Adaptadores Ethernet Coaxiales,,,,,
,5182134,EASY RACK 600MM/42U/1200MM WITH ROOF SID,Apc,ER6222,1103.3,4,Protección Eléctrica y Racks,Racks,,,,,
,5186060,32 inch Monitor Privacy Screen Filter,Startech.Com,PRIVSCNMON32,137.63,5,Pantallas,Filtros Anti-reflejo para Monitores,,,,,
,5217789,HPE 2.4TB SAS 10K SFF BC 512e MV HDD,Hewlett Packard Enterprise,P28352-B21,688.6,3,Dispositivos de Almacenamiento,Discos Duros SAS (Serial Attached SCSI),150694,,810464,,849746
,5217837,HPE DL36X Gen10+ Stnd Fan Kit,Hewlett Packard Enterprise,P37861-B21,114.5,1,Componentes de Sistema,Componentes de Gabinete,,,,,
,5224313,AEXXO FOLIO CASE 10.1 BLACK,Trust,21068,6.78,389,Computadores Servidores y Notebooks,Accesorios para Tablet PCs,,,,,
,5232301,CARTUCHO TINTA PRO12 PH BLK 700ML,Epson,T44H120,235.92,2,Suministros y Medios,Suministros Inyección de Tinta,270772,,269957,,280090
,5232304,CARTUCHO TINTA PRO12 YELLOW 700ML,Epson,T44H420,235.92,2,Suministros y Medios,Suministros Inyección de Tinta,270731,,269957,,280090
,5232437,LEVEL UP MOBILE MOUSE GAMING GRIP,Vivitar,LU738-NOC-SA-6,4.2,5223,Dispositivos de Entrada,Mouse,,,,,
,5232447,Clip on RGB Phone Mini Ring Light,Vivitar,VIVRLRGBMINI-NOC-SA,3.46,184,Video Juegos y Consolas,Otros Accesorios para Videojuegos,,,,,
,5232448,LED Sunset Lamp,Vivitar,VIVSL5VG-BLK-SA-4,6.99,15,Video Juegos y Consolas,Otros Accesorios para Videojuegos,,,,,
,5232490,CARTUCHO TINTA PRO12 ORANGE 700ML,Epson,T44HA20,235.92,2,Suministros y Medios,Suministros Inyección de Tinta,270770,,269957,,280090
